admin5,label
5625,Round Gymnasium
5626,Library Hincauti
5627,Library Rotunda
5628,Glade Library
5629,Library Cepeleuti
5630,Library Ringaci
5631,Community center Hincauti
5632,Cultural Hall Rotunda
5633,Cultural Clearing House
5634,Community center Cepeleuti
5635,Methodical Centre of Educational Directorate Riscani
5636,Community center Ringaci
5637,Central Accounting Riscani
5639,Mayoralty of Hincauti
5640,"Soroca Construction, Utilities, and Roads Section"
5641,Singerei Education Directorate Curriculum Center
5642,Mayoralty of Cateleni
5643,Singerei Education Directorate Centralized Accounting Office
5645,Central Accounting Glodeni
5646,Mayoralty of Hlinaia
5647,Hlinaia Gymnasium
5648,Kindergarten Hlinaia
5649,Library Hlinaia
5650,Community center Hlinaia
5651,Land Relations and Cadastre Service Hincesti
5652,Cahul Population Fund support
5653,Land Relations and Cadastre Service Cahul
5655,Mayoralty of Parcova
5656,Gymnasium Parcova
5658,Library Parcova
5659,White Fountain Library
5660,Community center Parcova
5661,White Fountain House of Culture
5662,Department of social and family protection Cantemir
5663,Administration of the mayoralty of Cateleni
5664,Mayoralty of Ruseni
5665,Ruseni Gymnasium
5666,Gymnasium Goleni
5667,Kindergarten Ruseni
5668,Library Ruseni
5669,Library Goleni
5670,Library Slobodka
5671,Community center Ruseni
5672,Community center Goleni
5673,Community center Slobodka
5674,Finance Directorate Cantemir
5675,"General Directorate of Education, Youth and Sports Cantemir"
5677,Mayoralty of Sofrincani
5678,Gymnasium Sofrincani
5679,Gymnasium Stolniceni
5680,Library Sofrincani
5681,Library Stolniceni
5682,Community center Sofrincani
5683,Community center Stolniceni
5684,"Agriculture, Economy and Land Relations Department Cantemir rayon"
5686,Mayoralty of Terebna
5687,Gymnasium Terebna
5688,Library Terebna
5689,Community center Terebna
5690,Community Assistance Center Nufarul White Glinjeni
5692,Mayoralty of Tirnova
5693,Gymnasium Constantin Negruzzi Tirnova
5694,Library Tirnova
5695,Community center Tirnova
5696,Mayoralty of Firladeni
5697,Central Accounting Tirnova
5698,Mayoralty of Trinca
5699,Theoretical lyceum Trinca
5700,Gymnasium Constantinovca
5701,No library. 1 Trinca
5702,"Building Department, and municipal roads Cantemir"
5703,Library Constantinovca
5704,Trinca Cultural Hall
5705,Community center Constantinovca
5707,Central Accounting Trinca
5708,Mayoralty of Viisoara
5709,Gymnasium Viisoara
5710,Gymnasium Badragii November
5711,Library Viisoara
5712,Library Badragii November
5713,Community center Viisoara
5714,Cultural Hall in November Badragii
5717,Mayoralty of Zabriceni
5718,Theoretical lyceum Zabriceni
5719,Gymnasium Alexeevca
5721,Library Zabriceni
5722,Library Alexeevca
5723,Galway Library
5724,Community center Zabriceni
5725,Community center Alexeevca
5727,Land Relations and Cadastre Service Causeni
5729,Kindergarten Trinca
5730,Kindergarten Constantinovca
5731,Kindergarten Viisoara
5732,Kindergarten Badragii November
5733,Mayoralty of Fetesti
5734,Theoretical lyceum Fetesti
5735,Kindergarten Fetesti
5736,Library Fetesti
5737,Community center Fetesti
5739,"L. Gherman Lyceum, Zaicani"
5740,Kindergarten no. 1 Zaicani
5742,Library Zaicani
5743,Community center Zaicani
5744,Central Accounting Zaicani
5745,Mayoralty of Zaicani
5746,Varatic Lyceum
5747,Community center Varatic
5748,Kindergarten Vartic
5749,Duruitoarea New Gymnasium
5750,New Duruitoarea Kindergarten
5751,New Duruitoarea Library
5752,"Building Department, and municipal roads Taraclia"
5754,Community center Dumeni
5755,Administration of the mayoralty of Firladeni
5756,Mayoralty of Ivanovca
5757,Administration of the mayoralty of Ivanovca
5758,Central Accounting Varatic
5759,Mayoralty of Varatic
5760,Gymnasium Pociumbeni
5761,Gymnasium Pociumbauti
5762,Gymnasium Horodiste
5763,Kindergarten Pociumbeni
5764,Kindergarten Pociumbauti
5765,Kindergarten Druta
5766,Kindergarten Horodiste
5767,Library Pociumbeni
5768,Library Pociumbauti
5769,Library Druta
5770,Library Horodiste
5771,Community center Pociumbeni
5772,Community center Pociumbauti
5773,Community center Druta
5774,Community center Horodiste
5775,Mayoralty of Miresti
5776,Administration of the mayoralty of Miresti
5777,Mayoralty of Obileni
5778,Central Accounting Pociumbeni
5779,Mayoralty of Pociumbeni
5780,Mayoralty of Burlanesti
5781,Gymnasium Burlanesti
5782,Library Burlanesti
5783,Library Buzdugeni
5784,Community center Burlanesti
5785,Community center Buzdugeni
5786,Administration of the mayoralty of Obileni
5787,Mayoralty of Pervomaiscoe
5789,Kindergarten Burlanesti
5790,Gymnasium Lopatnic
5791,Kindergarten Lopatnic
5792,Library Lopatnic
5793,Community center Lopatnic
5795,Kindergarten Buzdugeni
5796,Kindergarten Balasinesti
5797,Balasinesti Cymnasium
5798,Library Balasinesti
5799,Community center Balasinesti
5800,Central Accounting Balasinesti
5801,Mayoralty of Balasinesti
5802,Mayoralty of Berliniti
5803,Kindergarten Berlin
5804,Gymnasium Berlin
5805,Berlin Library
5806,Library Caracusenii November
5807,Berlin House of Culture
5811,Berlin Central Accounting
5812,Mayoralty of Grimancauti
5813,Kindergarten Grimancauti
5814,Grimancauti Theoretical Lyceum
5815,Library Grimancauti
5816,Community center Grimancauti
5817,Administration of the mayoralty of Pervomaiscoe
5818,Central Accounting Grimancauti
5819,Mayoralty of Drepcauti
5820,Kindergarten Drepcauti
5821,Drepcauti Theoretical Lyceum
5822,Library Drepcauti
5823,Community center Drepcauti
5825,Mayoralty of Coteala
5826,Kindergarten rates
5827,Kindergarten Hlina
5828,Gymnasium rates
5829,Gymnasium Hlina
5830,Library shares
5831,Library Hlina
5832,Community center rates
5833,Community center Hlina
5836,Central Accounting rates
5837,Mayoralty of Cotiujeni
5838,Kindergarten Cotiujeni
5839,Cotiujeni Theoretical Lyceum
5840,Library Cotiujeni
5841,Community center Cotiujeni
5842,Central Accounting Cotiujeni
5843,Mayoralty of Criva
5844,Kindergarten Criva
5845,Gymnasium Criva
5846,Library Criva
5847,Community center Criva
5849,Central Accounting Criva
5850,Mayoralty of Colicauti
5851,Kindergarten Colicauti
5853,Colicauti Theoretical Lyceum
5855,Trestieni Kindergarten and Primary School
5856,Mayoralty of Poganesti
5857,Kindergarten Lipceni
5858,Contabiletatea Buteni
5859,Library Colicauti
5860,Library TRESTIENI
5861,Community center Colicauti
5862,Community center TRESTIENI
5863,Central Accounting Colicauti
5864,Mayoralty of Corjeuti
5865,Highschool Corjeuti
5866,Gymnasium Corjeuti
5867,Library Corjeuti
5868,Community center Corjeuti
5869,Central Accounting Corjeuti
5870,Mayoralty of Larga
5871,Kindergarten no. A wide
5872,Kindergarten no. Two broad
5873,Kindergarten Corjeuti
5874,Contabiletatea yellow background
5875,Highschool wide
5876,Caracal Contabiletatea
5877,Gymnasium wide
5878,Wide library
5879,Broad cultural club
5880,Central Accounting wide
5881,Mayoralty of Medveja
5882,Kindergarten Medveja
5883,Library Medveja
5884,Medveja Gymnasium
5885,Community center Medveja
5886,Center Dubasari Military District (Cocieri)
5887,Central Accounting Medveja
5888,Mayoralty of Marcauti
5889,Kindergarten Marcauti
5890,Gymnasium Marcauti
5891,Balcauti Kindergarten and Primary School
5892,Library Marcauti
5893,Library Balcauti
5894,Community center Marcauti
5895,Community center Balcauti
5896,Administration of the mayoralty of Poganesti
5897,Central Accounting Marcauti
5898,Mayoralty of Pererita
5899,Kindergarten walls
5900,Gymnasium walls
5901,Library walls
5902,Community center walls
5903,Central Accounting walls
5904,Mayoralty of Caracusenii Vechi
5905,Caracusenii Old Kindergarten
5906,Caracusenii Vechi Theoretical Lyceum
5907,Caracusenii Old Library
5908,Old Caracusenii community center
5909,Old Central Accounting Caracusenii
5910,Mayoralty of Tabani
5911,Kindergarten Tabani
5912,Tabani Theoretical Lyceum
5913,Tabani Library
5914,Community center Tabani
5915,Contabiletatea Lapusna
5916,Central Accounting Tabani
5917,Mayoralty of Trebisauti
5918,Kindergarten Trebisauti
5919,Kindergarten Bulboaca
5920,Trebisauti Theoretical Lyceum
5921,Gymnasium Bulboaca
5922,Library Trebisauti
5923,Library Bulboaca
5924,Community center Trebisauti
5925,Community center Bulboaca
5926,"Nina Rosca Children's Home, Calmatui"
5928,Central Accounting Trebisauti
5929,Mayoralty of the city of Briceni
5930,Kindergarten no. 1 Briceni
5931,Kindergarten no. 2 Briceni
5932,Kindergarten no. 3 Briceni
5933,Highschool no. 1 Briceni
5934,Highschool no. 2 Briceni
5935,"Theoretical Lyceum No. 3, Briceni"
5936,Contabiletatea Bend Mill
5937,Kindergarten Beleavinet
5939,Central Accounting Briceni
5940,Mayoralty of the city of Lipcani
5941,Kindergarten Lipcani
5942,Lipcani Gymnasium
5943,Lipcani Theoretical Lyceum
5945,No library. 1 Lipcani
5946,No library. 2 Lipcani
5947,Community center Lipcani
5948,Central Accounting Lipcani
5949,Mayoralty of Halahora de Sus
5950,Upper Kindergarten Halahora
5951,Halahora de Sus Gymnasium
5953,Mihaileni Kindergarten and Primary School
5954,Contabiletatea Voinescu
5955,Halahora Upper Library
5956,Contabiletatea Dragusenii November
5957,Library Mihaileni
5958,Halahora the Upper House of Culture
5959,Lower House of Culture Halahora
5960,Community center Groznita
5961,Community center Mihaileni
5962,Upper Central Accounting Halahora
5963,Mayoralty of Tetcani
5964,Kindergarten Tetcani
5965,Kindergarten Bogdanesti
5966,Library Bezeda
5967,Library Tetcani
5968,Tetcani Theoretical Lyceum
5969,Gymnasium Bogdanesti
5970,Community center Tetcani
5971,Community center Bogdanesti
5972,Contabiletatea Ciuciuleni
5973,Contabiletatea Balceana
5974,Contabiletatea Calmatui
5975,Contabiletatea Cateleni
5976,Central Accounting Tetcani
5977,Mayoralty of Sirauti
5978,Sirauti Gymnasium
5979,Slobozia-Sirauti Gymnasium
5980,Kindergarten Sirauti
5981,Slobozia-Sirauti Kindergarten
5982,Library Sirauti
5984,Community center Sirauti
5985,Slobozia-cultural club Sirauti
5986,Contabiletatea Ivanovca
5987,Contabiletatea Miresti
5988,Central Accounting Sirauti
5989,Mayoralty of the city of Otaci
5990,Kindergarten no. 1 Otaci
5991,Kindergarten no. 2 Otaci
5992,Kindergarten Palade
5993,Rezina Community Social Assistance Service
5994,Museum Calarasi
5995,Kindergarten Rujnita
5996,Community center Otaci
5997,Library Otaci
5998,Central Accounting Otaci
5999,Mayoralty of the city of Ocnita
6000,Kindergarten no. 1 Ocnita
6001,Contabiletatea Obileni
6002,Contabiletatea Pervomaiscoe
6003,"Mihai Eminescu Library Branch, Cimislia"
6004,"Mihail Sodoveanu Theoretical Lyceum, Ocnita"
6005,"Gheorghe Biruitorul Theoretical Lyceum, Ocnita"
6006,Gymnasium Naslavcea
6007,Library Naslavcea
6008,Community center Naslavcea
6009,Contabiletatea Poganesti
6010,Todiresti Nursery and Kindergarten
6011,Mayoralty of the city of Frunza
6012,Saratica Noua Puppet Theater
6013,Frunza Kindergarten and Primary School
6014,Gymnasium bent
6015,Leaf Library
6016,Bent Library
6017,Community center bent
6018,Contabiletatea Secareni
6020,Mayoralty of Birladeni
6021,Highschool Rujnita
6022,"Cucoara Folk Company, Ciulucani"
6024,Library Rujnita
6025,Palade Library
6026,Community center Rujnita
6027,Palade Cultural Hall
6028,Calarasi Culture Directorate
6029,Central Accounting Calarasi
6030,Central Accounting Birladeni
6031,Mayoralty of Birnova
6032,Central Accounting Birnova
6033,Gymnasium Birnova
6034,Library Birnova
6035,Community center Birnova
6036,Children's Library Dorotcaia
6037,Mayoralty of Valcinet
6038,Kindergarten Valcinet
6039,Gymnasium Valcinet
6040,Codreni Kindergarten and Primary School
6041,Library Valcinet
6042,Library Codreni
6043,Community center Valcinet
6044,Community center Codreni
6045,Children's Library Pirita
6046,Central Accounting bent
6047,Central Accounting Valcinet
6048,Mayoralty of Grinauti-Moldova
6049,Rezina Prosthetic Care and Orthopaedics Service
6050,Nursery-kindergarten No. 1 Calarasi
6051,Library Grinauti Moldova
6052,Great Library loc.c.f. Redial
6053,No community center. 1 Grinauti Moldova
6054,Kindergarten Dingen
6055,Central Accounting Mihalaseni
6056,Central Accounting Corestauti
6057,Central Accounting Grinauti Moldova
6058,Mayoralty of Dingeni
6059,"Vitalie Tonu Gymnasium, Dingeni"
6060,Gymnasium Mihalaseni
6061,Library Dingen
6062,Library Mihalaseni
6063,Community center Dingen
6064,Community center Mihalaseni
6065,Central Accounting Hungarians
6066,Central Accounting Dingen
6067,Mayoralty of Calarasovca
6068,Gymnasium Calarasovca
6069,"Olga Cobileanscaia Gymnasium, Unguri"
6070,Gymnasium Berezovka
6071,Library Calarasovca
6072,Hungarians Library
6073,Library Berezovka
6075,Hungarians Cultural Hall
6076,Community center Berezovka
6077,Central Accounting Mereseuca
6078,Central Accounting Naslavcea
6079,Ocnita Culture Service
6080,Central Accounting Calarasovca
6081,Mayoralty of Clocusna
6082,Gymnasium Emil Loteanu Clocusna
6083,Library Clocusna
6084,Community center Clocusna
6085,Central Accounting Clocusna
6086,Mayoralty of Lencauti
6087,Lencauti Gymnasium
6088,Gymnasium Verejeni
6089,Gymnasium Mereseuca
6090,Library Lencauti
6091,Library Verejeni
6092,Library Mereseuca
6093,Community center Lencauti
6094,Community center Mereseuca
6095,Center for children and families in situations of race Pelin
6096,Department Ungheni culture
6097,Central Accounting Morenii November
6098,Central Accounting Lencauti
6099,Mayoralty of Lipnic
6100,Gymnasium Stefan cel Mare Lipnic
6101,Lipnic Library
6102,Lipnic Cultural Hall
6103,Community center Paustova
6104,Rest Camp for children Slobozia Mare
6105,Centralized accounting department Ungheni culture
6106,Central Accounting Lipnic
6107,Mayoralty of s.Ocnita
6108,Falesti Folk Music Orchestra
6109,Library s.Ocnita
6110,Rezina Culture Section Centralized Accounting Office
6111,Community center s.Ocnita
6112,Community center Maiovca
6115,Central Accounting s.Ocnita
6116,Mayoralty of Hadarauti
6117,Hadarauti Gymnasium
6118,Gymnasium Corestauti
6119,Library Hadarauti
6120,Library Corestauti
6121,Community center Hadarauti
6122,Community center Corestauti
6123,Central Accounting Hadarauti
6124,Kindergarten Mihalaseni
6126,Highschool Telenesti Lucian Blaga
6127,Children's House Creative Telenesti
6128,Children and youth sport school Telenesti
6129,Popular Theatre Telenesti
6130,Children's Library Cocieri
6131,Children's Library Molovata
6132,Children's Library Oxentea
6133,Cantemir cultural sector
6134,School Arts Telenesti
6135,Public library central town Telenesti V. Alexandri
6136,Kindergarten Clocusna
6137,Kindergarten Lencauti
6138,Town center of culture Telenesti
6139,Directorate's Office of Educational methodical Cantemir
6140,Ialoveni Child and Family Social Assistance Service
6141,Central Accounting Cantemir
6142,Serving social service domiciului Cantemir
6143,Kindergarten s.Ocnita
6144,Kindergarten Hadarauti
6145,White-headed Central Accounting
6147,Gimnaziul Satul Nou
6149,Central Accounting Drepcauti
6150,Central Accounting Ocnita
6151,Art school Donduseni
6152,Department Nisporeni culture
6153,"Stefan cel Mare Theoretical Lyceum, Rezina"
6154,Rezina School Sports
6155,Children's House Creative Rezina
6156,Town center of culture Rezina
6157,Town Public Library Rezina Eminescu
6158,Rezina School Musical
6159,School painting Rezina
6160,Rezina popular team
6161,Community Centre New Ciolacu social Together
6162,Art school Briceni
6163,Music School Briceni
6164,Art school Lipcani
6165,Art school Colicauti
6166,Edinet Rest Camp
6167,Gymnasium Pocrovca
6168,Gymnasium Chiurt
6169,Gymnasium Volodeni
6170,"Constantin Stamati Theoretical Lyceum, village of Ocnita"
6171,Mayoralty of Secareni
6172,Administration of the mayoralty of Secareni
6173,Mayoralty of Sipoteni
6174,Central Accounting Nisporeni
6175,Creation House Soldanesti
6176,Soldanesti School Musical
6177,Soldanesti School Sports
6179,Public library branch for children Soldanesti
6180,Soldanesti town public library
6181,George Cosbuc Soldanesti community center
6182,Climautii de Jos Community Access to Information Training Center
6183,Basil folk band (Children) Soldanesti
6184,Community Center Tvardita
6185,Folk band Tarancuta Soldanesti
6186,Asylum for old Comrat
6187,Administration of the mayoralty of Sipoteni
6188,Mayoralty of Hansca
6189,Administration of the mayoralty of Hansca
6190,Mayoralty of Horodca
6191,Administration of the mayoralty of Horodca
6192,"Bubulici Children's Home, Chetrosu"
6193,Department of social and family protection Soldanesti
6194,Central Accounting Vad-Rascov
6195,Central Accounting yoke
6196,Community Center for social VIVATIS Calinesti
6197,Mayoralty of Pojareni
6198,Administration of the mayoralty of Pojareni
6199,Mayoralty of Sociteni
6200,Community Mediators Schinoasa
6201,Administration of the mayoralty of Sociteni
6202,Mayoralty of Varatic
6203,Administration of the mayoralty of Varatic
6204,Central Accounting Oliscani
6205,Mayoralty of Baius
6206,Administration of the mayoralty of Baius
6207,Mayoralty of Ceadir
6208,Administration of the mayoralty of Ceadir
6209,Mayoralty of Cneazevca
6210,Administration of the mayoralty of Cneazevca
6211,Mayoralty of Colibabovca
6212,Administration of the mayoralty of Colibabovca
6213,Mayoralty of Cupcui
6214,Administration of the mayoralty of Cupcui
6215,Mayoralty of Hanasenii Noi
6216,Administration of the mayoralty of Hanasenii Noi
6217,Mayoralty of Romanovca
6218,Administration of the mayoralty of Romanovca
6219,Mayoralty of Sarata-Razesi
6220,Administration of the mayoralty of Sarata-Razesi
6221,Asylum for old-Long Ceadir
6222,Mayoralty of Saratica Noua
6223,Orhei District Council
6224,Finance Directorate Orhei
6225,Economic Director Orhei
6226,Dance Ensemble crushed Selemet
6227,"Building Department, and municipal roads Orhei"
6228,"General Directorate of Education, Youth and Sports Orhei"
6229,Methodical Centre of Educational Directorate Orhei
6231,Band folk tradition Porumbrei
6232,Department Orhei culture
6233,Kindergarten no. 2 Nicoreni
6234,Central Accounting Mindic
6235,Central Accounting department of culture Orhei
6236,A public library Donici Orhei
6237,Central Accounting Samascani
6238,Administration of the mayoralty of Saratica Noua
6239,Mayoralty of Sirma
6240,Administration of the mayoralty of Sirma
6241,Mayoralty of Tomaiul Nou
6242,Administration of the mayoralty of Tomaiul Nou
6243,Resource Center for teens and tneret
6244,Mayoralty of Barboieni
6245,Administration of the mayoralty of Barboieni
6246,Mayoralty of Boltun
6247,Administration of the mayoralty of Boltun
6248,Mayoralty of Bursuc
6249,Administration of the mayoralty of Bursuc
6250,Mayoralty of Calimanesti
6251,Administration of the mayoralty of Calimanesti
6252,Mayoralty of Soltanesti
6253,Administration of the mayoralty of Soltanesti
6254,Mayoralty of Vinatori
6255,Administration of the mayoralty of Vinatori
6256,Mayoralty of Corestauti
6257,Administration of the mayoralty of Corestauti
6258,Mayoralty of Girbova
6259,Administration of the mayoralty of Girbova
6260,Central Accounting Dobrusa
6261,Mayoralty of Mereseuca
6262,Administration of the mayoralty of Mereseuca
6263,Mayoralty of Mihalaseni
6264,Administration of the mayoralty of Mihalaseni
6265,Mayoralty of Naslavcea
6266,Administration of the mayoralty of Naslavcea
6267,Mayoralty of Unguri
6268,Administration of the mayoralty of Unguri
6269,Department of social and family protection Orhei
6270,Mayoralty of Bolohan
6271,Administration of the mayoralty of Bolohan
6272,Mayoralty of Clisova
6273,Administration of the mayoralty of Clisova
6274,Mayoralty of Crihana
6275,Administration of the mayoralty of Crihana
6277,Possible secondary
6278,Floresti Family Support and Reintegration Service
6279,Lower secondary Jora
6280,Central Accounting Berezlogi
6281,Municipal Public Library Berezlogi
6282,Hijdieni village public library
6283,Community center Berezlogi
6284,Community center Hijdieni
6285,Mayoralty of Malaiesti
6286,Administration of the mayoralty of Malaiesti
6287,Mayoralty of Berezlogi
6288,Mayoralty of Biesti
6289,Biesti Theoretical Lyceum
6290,Mayoralty of Neculaieuca
6291,Central Accounting Fuzauca
6292,Municipal Public Library Biesti
6293,Community center Biesti
6294,Administration of the mayoralty of Neculaieuca
6295,Mayoralty of Samananca
6296,Biesti popular team
6297,No popular team. 1 Biesti
6298,Mayoralty of Braviceni
6299,Kindergarten Braviceni
6300,Kindergarten Malaiesti
6301,Gymnasium Malaiesti
6302,Gymnasium Braviceni
6303,Central Accounting Braviceni
6304,Municipal Public Library Braviceni
6305,Malaiesti village public library
6306,Community center Braviceni
6307,Community center Malaiesti
6308,Community center Tirzieni
6309,Administration of the mayoralty of Samananca
6310,Mayoralty of Viscauti
6311,Mayoralty of Bulaiesti
6312,Gymnasium Pohrebeni
6314,Central Accounting Bulaiesti
6315,Municipal Public Library Bulaiesti
6316,Mirzaci village public library
6317,Community center Bulaiesti
6318,Community center Mirzesti
6319,Floresti Information and Services Community Bureau
6320,Mirzesti popular team
6321,Administration of the mayoralty of Viscauti
6322,Mayoralty of Zahoreni
6323,Mayoralty of Ciocilteni
6324,Ialoveni Psycopedagogical Assistance Service
6326,Cazacu Pelinia Children's Home
6327,"Columna Lyceum, Chisinau"
6328,Central Accounting Ciocilteni
6329,Municipal Public Library Ciocilteni
6330,Fedoreuca village public library
6331,Clisova village public library
6332,Community center Ciocilteni
6333,Community center Clisova
6334,Ungheni Educational Center
6335,Administration of the mayoralty of Zahoreni
6336,Mayoralty of Zorile
6337,Mayoralty of Chiperceni
6338,Kindergarten Chiperceni
6339,"Socrates Lyceum of Modern Languages and Information Technologies, Chisinau"
6340,"Municipal Center of Excellence for Gifted Children with Interest in and Aptitude for Math, Chisinau"
6341,"Prometeu-Junior Primary School of Creativity and Inventions, Chisinau"
6343,Municipal Public Library Chiperceni
6344,Vorotet village public library
6345,Administration of the mayoralty of Zorile
6346,Mayoralty of Pohorniceni
6347,Administration of the mayoralty of Pohorniceni
6348,Mayoralty of Mirzesti
6349,Administration of the mayoralty of Mirzesti
6350,Mayoralty of Busauca
6351,Administration of the mayoralty of Busauca
6352,Mayoralty of Cogilniceni
6353,Administration of the mayoralty of Cogilniceni
6354,Mayoralty of Gordinesti
6355,Kindergarten no. 29 Balti
6356,Central Accounting willow
6357,"Social Assistance Center for Placement of Children, Corpaci"
6358,Community Mediators Parcani
6359,Central Accounting Hligeni
6360,Administration of the mayoralty of Gordinesti
6361,Balti Arts School
6362,Balti Population Fund support
6364,Kindergarten Tomestii November
6365,Library Tomestii November
6366,Cultural Hall in November Tomestii
6367,Community center Chiperceni
6368,Community center Vorotet
6369,Moldova Culture Center
6371,Kindergarten Cuhnesti (Movileni)
6372,Mayoralty of Cucuruzeni
6373,Direction situations Exeption Balti
6374,Kindergarten Calarasovca
6375,Dawn Kindergarten
6376,Gymnasium Cucuruzeni
6377,Floresti Personal Assistance Service
6378,Gymnasium Sirota
6379,Dawn Gymnasium
6380,Central Accounting Cucuruzeni
6381,Municipal Public Library Cucuruzeni
6382,Village public library Sirota
6383,Dawn village public library
6384,"Public Library, village of Plop"
6385,Community center Cucuruzeni
6386,Cucuruzenii the Upper House of Culture
6387,Community center Sirota
6388,Cuhnesti cultural club (Movileni)
6389,Community center Inculet
6390,Library Cuhnesti (Movileni)
6391,Department Basarabeasca culture
6392,"Cimislia Culture, Youth, and Sports Section"
6393,Infant New Balance
6394,"Gh. Riscanu Gymnasium, Riscani"
6395,"Kindergarten, nursery no. 1 Riscani"
6396,No popular team. 1 Cucuruzeni
6397,Poplar House of Culture
6398,"Psychopedagogical Assistance Service, Floresti"
6399,Mayoralty of Donici
6400,Kindergarten Donici
6401,Kindergarten Camenca
6402,Gymnasium Donici
6403,Gymnasium Camenca
6404,"Leova Culture, Tourism, Youth, and Sports Directorate"
6405,Municipal Public Library Donici
6406,Kamenka village public library
6407,Community center Camenca
6408,"Kindergarten, nursery no. 7 Riscani"
6409,"Kindergarten, nursery no. 10 Riscani"
6410,Mayoralty of Ghetlova
6411,Kindergarten Ghetlova
6412,Kindergarten Hulboaca
6413,Cocieri School Transport Service
6414,Gymnasium Hulboaca
6415,Central Accounting Iordanovca
6416,Municipal Public Library Ghetlova
6417,Hulboaca village public library
6418,Community center Ghetlova
6419,Community center Hulboaca
6420,Fanfare popular team Ghetlova
6421,Community center Hircesti
6422,Ghetlova popular team
6423,Mayoralty of Isacova
6425,Kindergarten Petresti
6427,Gymnasium Neculaieuca
6429,Municipal Public Library Isacova
6430,Neculaieuca village public library
6431,Community center Isacova
6432,Community center Neculaieuca
6433,Kindergarten Medeleni
6434,Mayoralty of Ivancea
6435,Hansca Community House
6436,Kindergarten Furceni
6437,Cocieri Professional Assistant Parents Service
6438,Gymnasium Furceni
6439,Mitoc Community House Service
6440,Central Accounting Ivancea
6441,Municipal Public Library Ivancea
6442,Branesti village public library
6443,Furceni village public library
6444,Community center Ivancea
6445,Community center Furceni
6446,Library Agronomovca
6448,"Casula Lilia, Drujineni"
6449,Mayoralty of Jora de Mijloc
6450,Jora de Jos Kindergarten
6451,Jora de Sus Kindergarten
6452,Kindergarten Lopatna
6453,Sarata-Galbena Culture Hostel
6454,Jora Upper Gymnasium
6455,Accounting Central Middle Jora
6456,Municipal Public Library Middle Jora
6457,Jora de Sus village public library
6458,Jora Cultural Hall Middle
6459,Jora Upper House of Culture
6460,Community center Lopatna
6461,Library Hristoforovca
6462,Library Blindesti
6463,Mayoralty of Mitoc
6464,Orhei Protected Housing Service
6465,Criuleni Investment and Foreign Economic Relations Directorate
6466,Central Accounting Mitoc
6467,Municipal Public Library Mitoc
6468,Community center Mitoc
6469,Community Mediators Ursari
6470,Baccealia Multi-Functional Social Assistance Community Center
6471,Mayoralty of Morozeni
6472,Centralized accounting department Cimislia culture
6473,Kindergarten Breanova
6474,Gymnasium Morozeni
6475,Gymnasium Breanova
6476,Central Accounting bee
6477,Municipal Public Library Morozeni
6478,Kindergarten Balanesti
6479,Mayoralty of Pelivan
6480,Kindergarten Pelivan
6481,Pelivan Gymnasium
6482,Gymnasium fountain
6483,Central Accounting Pelivan
6484,Pelivan Cultural Hall
6485,Pelivan Municipal Public Library
6486,"Jalba Anna, Falesti"
6487,Kindergarten Gaureni
6488,Placement center for elderly and disabled persons Ghetlova
6489,Mayoralty of Peresecina
6490,Kindergarten no. 2 Peresecino
6491,Kindergarten no. 3 Peresecino
6492,Highschool A. Donici Peresecino
6493,Kindergarten Sendreni
6494,Chircaiesti Multi-Functional Social Assistance Community Center
6495,Kindergarten Ciutesti
6496,Central Accounting Peresecino
6497,Municipal Public Library Peresecino
6498,Community center Peresecino
6499,Mayoralty of Mereni
6500,Public Healthcare Institution Health Center Donduseni
6501,Kindergarten no. 2 Mereni
6502,"EMIL NICULA Theoretical Lyceum, Mereni"
6503,School of Arts Mereni
6504,Central Accounting Mereni
6505,Library Mereni
6506,Community center Mereni
6507,Mereni Museum
6508,Mayoralty of Puhaceni
6509,Kindergarten Puhaceni
6511,Mayoralty of Lalova
6512,Library Puhaceni
6513,Administration of the mayoralty of Lalova
6514,Community center Puhaceni
6515,Mayoralty of Lipceni
6516,Soroca Family-Based Home [sic]
6517,Day care center and temporary placement for elderly people in tomorrow Hope White Eye
6518,Central Accounting Ivanovca New
6519,Culture House Vulcanesti loc.c.f.
6520,Central Library Vulcanesti
6521,Central Accounting Porumbrei
6522,Vulcanesti School Musical
6523,"M. Guboglo Lyceum, Ceadir-Lunga"
6524,"M. Eminescu Moldovan Lyceum, Comrat"
6525,Camp Cazaclia
6526,Community Mediators Calarasi
6527,Singerei Youth Vocational Training Center
6528,Romanovca Kindergarten under Primary School and Kindergarten
6529,Community center Sipoteni
6530,Kindergarten Busila
6531,"Irina Licimaniuc Family-Based Children's Home, Marandeni"
6532,Military Center Criuleni
6533,Central Accounting Troitcoe
6534,Camp v. Congaz
6535,Mayoralty of Piatra
6536,Kindergarten Rock
6537,Stone Middle School
6538,Tomaiul Nou Kindergarten under Primary School and Kindergarten
6539,Stone Central Accounting
6540,Stone Municipal Public Library
6541,Stone House of Culture
6542,Mayoralty of Podgoreni
6544,Gymnasium Zahoreni
6545,Kindergarten Horesti
6546,Municipal Public Library Podgoreni
6547,Zahoreni village public library
6548,Community center Zahoreni
6549,Saharna river recreation camp
6550,Mayoralty of Pohrebeni
6551,Comrat Research Center
6552,Public Healthcare Institution Health Center Taul
6553,Municipal Public Library Pohrebeni
6554,Community center Pohrebeni
6555,Springs community center
